,player_id,short_name,long_name,player_positions,overall,potential,value_eur,wage_eur,dob,height_cm,club_team_id,club_name,league_id,league_name,club_position,club_jersey_number,nationality_id,nationality_name,preferred_foot,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,ls,st,rs,lw,lf,cf,rf,rw,lam,cam,ram,lm,lcm,cm,rcm,rm,lwb,ldm,cdm,rdm,rwb,lb,lcb,cb,rcb,rb,gk,fifa_fuzzy_name,mapped_fifa_name,Name,Position,Age,ca,pa,Nationality,Club,Corners,Crossing,Dribbling,Finishing,First Touch,Free Kick Taking,Heading,Long Shots,Long Throws,Marking,Passing,Penalty Taking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,Off The Ball,Position.1,Teamwork,Work Rate,Acceleration,Agility,Balance,Jumping Reach,Natural Fitness,Pace,Stamina,Strength,Stability,Foul,Contest performance,Injury,diversity,Aerial Reach,Command Of Area,Communication,Eccentricity,Handling,Kicking,One On Ones,Reflexes,Rushing Out,Punching,Throwing,Adaptation,Ambition,Argue,Loyal,Resistant to stress,Professional,Sportsmanship,Emotional control,GK,DL,DC,DR,WBL,WBR,DM,ML,MC,MR,AML,AMC,AMR,ST,Height,Weight,Left Foot,Right Foot,Values,Current reputation,Domestic reputation,World reputation,Race,RCA,Colour of skin,Date of birth,Number of national team appearances,Goals scored for the national team,Salary,Rental club,UID,fm_fuzzy_name
2280,265496,T. Roberts,Tyler Roberts,RW,55,77,400000.0,4000.0,2003-12-22,177,110,Wolverhampton Wanderers,13,Premier League,RES,87,82,Jamaica,Right,46,54,37,47,53,53,56,52,42,52,88,77,79,46,76,54,51,52,48,51,35,28,49,46,48,47,29,34,31,10,9,14,13,13,52,52,52,55,53,53,53,55,52,52,52,54,46,46,46,54,45,40,40,40,45,44,37,37,37,44,15,2003-12-22 T. Roberts,2001-02-12 Khvicha Kvaratskhelia,Khvicha Kvaratskhelia,AM RLC,21,153,174,Georgia,Parthenope,8,12,18,15,17,12,11,14,4,4,14,12,5,18,11,12,12,15,12,14,14,17,19,5,13,6,9,9,15,18,12,10,16,14,13,10,15,8,16,6,13,3,1,3,2,2,3,3,2,1,3,2,19,16,4,11,17,16,13,14,1,1,1,1,1,1,1,12,1,10,20,15,15,12,183,70,15,20,74983994,7650,6297,5631,Northern_European,150,2,2001-02-12,17,8,29614.0,,59130638,2001-02-12 Khvicha Kvaratskhelia
2281,242641,R. Aït-Nouri,Rayan Aït-Nouri,LWB,76,86,16000000.0,43000.0,2001-06-06,180,110,Wolverhampton Wanderers,13,Premier League,LB,3,18,France,Left,75,42,62,71,39,78,72,58,66,76,78,76,74,70,76,46,57,74,56,44,65,72,62,67,42,69,73,77,74,15,11,8,14,12,60,60,60,69,66,66,66,69,68,68,68,71,69,69,69,71,74,71,71,71,74,74,70,70,70,74,19,2001-06-06 R. Aït-Nouri,2001-06-06 Rayan Aït-Nouri,Rayan Aït-Nouri,D/WB L,21,132,-85,"France,Algeria",Wolverhampton Wanderers,11,14,15,9,14,7,11,9,8,12,13,8,14,15,11,13,13,12,12,13,12,15,15,7,14,14,12,13,14,13,12,10,12,14,13,11,14,8,11,10,10,3,3,2,1,3,3,4,2,2,3,3,11,15,8,14,12,15,13,11,1,20,1,1,20,1,1,1,1,1,10,1,1,1,180,70,20,10,69827025,6350,6250,4600,North_African__Middle_Eastern,128,7,2001-06-06,0,0,40597.0,,49047581,2001-06-06 Rayan Aït-Nouri
2282,247641,Tetê,Mateus Cardoso Lemos Martins,RW,76,86,17000000.0,1000.0,2000-02-15,175,66,Olympique Lyonnais,16,Ligue 1,RW,20,54,Brazil,Left,74,75,56,76,55,81,66,70,68,79,80,83,83,68,75,74,65,71,56,69,37,41,66,70,72,77,42,38,27,7,11,5,9,11,71,71,71,76,74,74,74,76,75,75,75,75,69,69,69,75,61,57,57,57,61,57,48,48,48,57,16,2000-02-15 Tetê,2000-02-15 Tetê,Tetê,M/AM R,22,137,156,Brazil,Shakhtar Donetsk,11,12,14,13,16,11,7,8,5,3,12,13,8,17,7,12,11,13,14,13,12,13,14,8,14,9,11,11,16,15,13,9,13,16,13,12,13,7,11,9,13,1,3,1,3,4,1,2,3,1,1,1,16,16,3,6,12,13,14,12,1,1,1,1,1,1,1,1,1,17,1,13,20,1,175,73,20,5,65175826,7500,7000,6000,Mixed_Race,135,15,2000-02-15,0,0,28236.0,Olympique Lyonnais,19348859,2000-02-15 Tetê
2283,251449,Brian Araújo,Brian Rocha Araújo,GK,64,74,1100000.0,2000.0,2000-04-29,188,1888,Gil Vicente,308,Liga Portugal,RES,12,38,Portugal,Right,15,10,11,23,12,15,13,12,28,14,23,20,42,57,34,44,54,19,67,12,22,15,11,35,15,34,11,13,12,59,63,58,63,69,23,23,23,20,22,22,22,20,23,23,23,21,24,24,24,21,19,23,23,23,19,19,23,23,23,19,63,2000-04-29 Brian Araújo,2000-02-15 Tetê,Tetê,M/AM R,22,137,156,Brazil,Shakhtar Donetsk,11,12,14,13,16,11,7,8,5,3,12,13,8,17,7,12,11,13,14,13,12,13,14,8,14,9,11,11,16,15,13,9,13,16,13,12,13,7,11,9,13,1,3,1,3,4,1,2,3,1,1,1,16,16,3,6,12,13,14,12,1,1,1,1,1,1,1,1,1,17,1,13,20,1,175,73,20,5,65175826,7500,7000,6000,Mixed_Race,135,15,2000-02-15,0,0,28236.0,Olympique Lyonnais,19348859,2000-02-15 Tetê
2284,266461,João Mendes,João Miguel Teixeira Mendes,LB,61,72,700000.0,2000.0,2000-04-13,179,236,Porto,308,Liga Portugal,RES,55,38,Portugal,Left,57,33,43,59,43,58,51,46,52,60,78,77,79,56,69,50,59,61,60,40,57,57,51,51,50,54,53,57,59,15,13,13,8,10,51,51,51,57,55,55,55,57,56,56,56,58,55,55,55,58,60,57,57,57,60,59,56,56,56,59,16,2000-04-13 João Mendes,2000-02-15 Tetê,Tetê,M/AM R,22,137,156,Brazil,Shakhtar Donetsk,11,12,14,13,16,11,7,8,5,3,12,13,8,17,7,12,11,13,14,13,12,13,14,8,14,9,11,11,16,15,13,9,13,16,13,12,13,7,11,9,13,1,3,1,3,4,1,2,3,1,1,1,16,16,3,6,12,13,14,12,1,1,1,1,1,1,1,1,1,17,1,13,20,1,175,73,20,5,65175826,7500,7000,6000,Mixed_Race,135,15,2000-02-15,0,0,28236.0,Olympique Lyonnais,19348859,2000-02-15 Tetê
2285,269746,K. van Dorp,Kyan van Dorp,GK,58,66,400000.0,1000.0,2000-05-17,187,100628,FC Emmen,10,Eredivisie,RES,16,34,Netherlands,Right,10,9,10,17,9,14,12,11,15,11,25,25,27,54,31,41,44,22,57,8,24,12,4,23,17,37,7,12,12,61,56,55,52,59,20,20,20,17,18,18,18,17,18,18,18,18,18,18,18,18,18,19,19,19,18,17,20,20,20,17,57,2000-05-17 K. van Dorp,2000-02-15 Tetê,Tetê,M/AM R,22,137,156,Brazil,Shakhtar Donetsk,11,12,14,13,16,11,7,8,5,3,12,13,8,17,7,12,11,13,14,13,12,13,14,8,14,9,11,11,16,15,13,9,13,16,13,12,13,7,11,9,13,1,3,1,3,4,1,2,3,1,1,1,16,16,3,6,12,13,14,12,1,1,1,1,1,1,1,1,1,17,1,13,20,1,175,73,20,5,65175826,7500,7000,6000,Mixed_Race,135,15,2000-02-15,0,0,28236.0,Olympique Lyonnais,19348859,2000-02-15 Tetê
2286,247827,M. Olise,Michael Olise,RW,76,86,16500000.0,40000.0,2001-12-12,178,1799,Crystal Palace,13,Premier League,SUB,7,18,France,Left,75,70,36,76,58,80,76,68,74,79,82,78,91,73,87,74,51,67,41,68,66,48,69,78,67,72,52,56,46,9,11,9,10,10,68,68,68,76,75,75,75,76,76,76,76,76,73,73,73,76,66,64,64,64,66,62,54,54,54,62,17,2001-12-12 M. Olise,2001-12-12 Michael Olise,Michael Olise,AM RC,20,138,-9,"France,England,Algeria",Crystal Palace,12,14,16,11,15,14,7,13,4,9,15,12,8,15,6,11,9,13,11,14,14,12,16,9,13,10,11,12,15,15,14,11,13,14,12,10,13,5,12,9,8,2,2,2,1,3,1,4,3,2,1,3,8,16,5,8,15,13,11,8,1,1,1,1,1,1,1,12,11,13,14,16,20,1,184,71,20,9,57995868,6900,6900,5650,African_Caribbean,138,15,2001-12-12,0,0,52196.0,,29221846,2001-12-12 Michael Olise
2287,258683,I. Ilić,Ivan Ilić,CM,76,86,17000000.0,20000.0,2001-03-17,187,206,Hellas Verona,31,Serie A,LCM,14,51,Serbia,Left,71,68,58,80,61,79,72,63,79,81,77,75,73,71,70,80,68,73,70,76,71,70,68,78,59,71,69,71,67,10,10,8,11,14,72,72,72,75,75,75,75,75,76,76,76,76,76,76,76,76,73,74,74,74,73,72,70,70,70,72,18,2001-03-17 I. Ilić,2001-03-17 Ivan Ilić,Ivan Ilić,DM/M/AM C,21,135,159,Serbia,Hellas Verona,13,12,15,10,14,12,9,11,7,8,14,10,12,15,10,14,11,14,12,14,13,15,13,9,11,12,16,12,12,13,13,12,15,14,14,12,13,9,12,6,11,3,1,3,2,2,1,3,2,3,1,2,16,15,6,12,12,17,11,12,1,1,1,1,1,1,18,1,20,1,1,18,1,1,182,75,20,11,32960000,6750,6400,5300,Northern_European,133,4,2001-03-17,3,0,4999.0,,62201068,2001-03-17 Ivan Ilić
2288,262138,C. Lukeba,Junior Castello Lukeba,CB,76,86,15000000.0,25000.0,2002-12-17,184,66,Olympique Lyonnais,16,Ligue 1,LCB,4,18,France,Left,59,41,73,76,42,69,54,26,72,71,71,75,69,76,64,55,75,72,75,38,72,76,44,67,39,76,76,79,76,8,10,14,11,13,60,60,60,64,63,63,63,64,65,65,65,67,69,69,69,67,73,75,75,75,73,74,76,76,76,74,18,2002-12-17 C. Lukeba,2002-12-17 Castello Lukeba,Castello Lukeba,D C,19,124,-85,"France,Angola",Olympique Lyonnais,7,7,10,7,12,7,13,7,7,14,13,7,13,13,10,15,14,16,11,13,12,13,11,11,11,14,14,14,12,12,12,11,13,12,14,13,12,7,11,8,10,1,2,2,4,1,2,1,3,1,3,3,14,12,7,10,10,11,11,15,1,13,20,1,1,1,1,1,1,1,1,1,1,1,184,73,20,8,63210856,6700,6200,2012,African_Caribbean,124,15,2002-12-17,0,0,7671.0,,49056273,2002-12-17 Castello Lukeba
2289,234569,Florentino,Florentino Ibrain Morris Luís,CDM,76,85,16000000.0,11000.0,1999-08-19,184,234,Benfica,308,Liga Portugal,RCM,61,38,Portugal,Right,41,35,67,75,36,64,44,32,70,71,50,60,71,71,65,65,60,73,71,43,78,78,61,66,38,76,77,79,77,6,14,14,10,14,59,59,59,59,62,62,62,59,64,64,64,62,69,69,69,62,69,75,75,75,69,70,74,74,74,70,18,1999-08-19 Florentino,1999-08-19 Florentino Luís,Florentino Luís,DM/M C,22,143,155,"Portugal,Angola",SL Benfica,4,7,10,6,12,5,9,7,8,14,12,10,18,11,14,18,15,13,17,11,14,14,8,9,7,16,17,16,12,13,13,12,16,12,16,12,16,6,13,4,10,1,3,2,2,1,2,1,3,2,4,3,6,13,8,12,12,17,16,15,1,1,1,1,1,1,20,1,19,1,1,1,1,1,184,74,11,20,27640000,7150,7000,5500,African_Caribbean,139,13,1999-08-19,0,0,23449.0,,83169817,1999-08-19 Florentino Luís
2290,237640,N. Bajrami,Nedim Bajrami,CAM,76,85,16500000.0,11000.0,1999-02-28,179,1746,Empoli,31,Serie A,CAM,10,1,Albania,Right,61,68,54,79,58,79,70,64,72,79,76,76,78,70,70,74,63,72,63,60,67,56,75,78,69,68,58,62,64,14,6,10,7,9,71,71,71,74,75,75,75,74,76,76,76,74,74,74,74,74,68,68,68,68,68,66,63,63,63,66,16,1999-02-28 N. Bajrami,1999-02-28 Nedim Bajrami,Nedim Bajrami,M/AM C,23,134,151,"Albania,Switzerland,North Macedonia",Empoli Football Club,13,13,13,13,14,13,8,14,4,7,14,14,8,15,13,12,12,14,11,14,13,13,14,10,14,7,14,14,13,13,13,9,13,14,13,11,11,8,10,5,14,2,1,3,3,1,1,3,2,1,1,3,14,14,7,12,13,14,11,9,1,1,1,1,1,1,10,1,18,1,1,20,1,1,179,68,11,20,9878407,6696,6096,5346,Northern_European,134,4,1999-02-28,7,0,29614.0,,98038311,1999-02-28 Nedim Bajrami
2291,241508,M. Damsgaard,Mikkel Krogh Damsgaard,LM,76,85,17000000.0,33000.0,2000-07-03,180,1925,Brentford,13,Premier League,SUB,24,13,Denmark,Right,63,70,51,73,48,82,66,82,70,80,90,79,91,68,87,71,72,71,56,72,64,45,72,76,47,74,52,46,40,6,10,14,11,7,70,70,70,76,75,75,75,76,76,76,76,75,71,71,71,75,63,61,61,61,63,60,54,54,54,60,15,2000-07-03 M. Damsgaard,2000-07-03 Mikkel Damsgaard,Mikkel Damsgaard,M/AM RLC,22,140,161,Denmark,Brentford,12,13,15,12,13,10,6,12,4,4,15,12,6,16,10,13,11,11,12,16,11,14,16,6,15,6,11,11,15,15,12,6,12,15,12,6,11,4,10,4,16,3,2,3,3,2,2,3,2,2,3,1,12,13,4,12,10,13,13,14,1,1,1,1,1,1,1,16,13,16,20,19,17,12,180,71,15,20,59823893,7000,7250,5000,Northern_European,134,4,2000-07-03,16,4,57996.0,,27128917,2000-07-03 Mikkel Damsgaard
2292,244675,Sancet,Oihan Sancet Tirapu,ST,76,85,17000000.0,24000.0,2000-04-25,188,448,Athletic Club,53,La Liga,RCM,8,45,Spain,Right,54,76,71,75,69,78,60,53,70,80,75,72,74,76,53,79,57,72,76,74,56,70,77,76,66,74,44,68,60,15,11,6,15,7,76,76,76,74,77,77,77,74,76,76,76,74,75,75,75,74,68,69,69,69,68,67,65,65,65,67,19,2000-04-25 Sancet,2000-04-25 Oihan Sancet,Oihan Sancet,M/AM C,22,131,162,"Spain,Pays Basque",A. Bilbao,5,8,10,12,15,8,11,8,6,9,15,12,8,15,12,12,9,12,12,15,14,16,16,9,14,11,13,12,13,14,8,14,15,13,14,14,11,8,12,11,8,1,3,1,2,2,1,1,1,1,3,1,9,13,8,18,11,16,11,10,1,1,1,1,1,1,9,1,20,1,1,19,1,1,188,73,12,20,30000000,6550,6550,5050,Mediterranean_Hispanic,130,4,2000-04-25,0,0,12301.0,,67260204,2000-04-25 Oihan Sancet
2293,246791,M. Solomon,Manor Solomon,LM,76,85,17000000.0,900.0,1999-07-24,170,144,Fulham,13,Premier League,SUB,11,26,Israel,Right,72,72,38,78,46,83,75,72,71,74,82,79,84,66,82,75,55,66,64,71,30,35,74,73,58,78,50,47,35,12,11,9,13,10,70,70,70,76,74,74,74,76,75,75,75,75,70,70,70,75,61,58,58,58,61,57,49,49,49,57,17,1999-07-24 M. Solomon,1999-07-24 Manor Solomon,Manor Solomon,AM RLC,23,135,151,"Israel,Portugal",Shakhtar Donetsk,10,14,17,13,14,14,8,13,10,8,14,2,8,15,7,13,11,15,12,12,13,15,11,11,13,8,11,11,13,13,13,7,13,14,14,13,12,5,12,10,11,2,3,3,4,3,1,2,2,3,3,1,13,13,7,5,10,14,13,10,1,1,1,1,1,1,1,13,1,13,20,15,15,1,167,63,13,20,40484159,7500,7485,6237,North_African__Middle_Eastern,139,8,1999-07-24,31,6,28236.0,Fulham,42077304,1999-07-24 Manor Solomon
2294,251616,David Carmo,David Mota Veiga Teixeira Carmo,CB,76,85,15500000.0,11000.0,1999-07-19,196,236,Porto,308,Liga Portugal,SUB,4,38,Portugal,Left,29,23,73,69,28,45,33,25,68,62,51,50,35,73,32,42,32,62,92,23,80,77,22,50,38,70,78,79,75,10,7,9,14,15,48,48,48,46,47,47,47,46,50,50,50,50,59,59,59,50,63,72,72,72,63,66,76,76,76,66,18,1999-07-19 David Carmo,1999-07-17 David Carmo,David Carmo,D/DM C,23,137,148,"Portugal,Angola",FC Porto,6,10,10,8,12,7,14,9,11,15,13,8,13,13,13,14,16,14,12,13,11,14,7,13,9,13,14,14,10,9,13,17,15,14,14,17,12,15,6,12,8,1,2,2,3,2,3,3,3,3,3,1,10,13,11,16,8,15,13,8,1,10,20,1,1,1,17,1,5,1,1,1,1,1,196,85,20,12,21059998,7250,6750,5250,African_Caribbean,136,11,1999-07-17,0,0,19549.0,,83111598,1999-07-17 David Carmo
2295,251810,B. Brobbey,Brian Ebenezer Adjei Brobbey,ST,76,85,16500000.0,13000.0,2002-02-01,180,245,Ajax,10,Eredivisie,SUB,9,34,Netherlands,Right,35,77,72,72,63,66,49,44,53,75,79,85,63,73,84,77,91,71,91,63,70,26,78,52,66,76,28,23,24,10,11,15,8,13,76,76,76,69,72,72,72,69,69,69,69,68,62,62,62,68,51,52,52,52,51,49,49,49,49,49,18,2002-02-01 B. Brobbey,2002-02-01 Brian Brobbey,Brian Brobbey,S,20,130,-8,"Holland,Ghana",AFC Ajax,5,6,11,14,13,10,13,10,4,5,11,12,4,13,6,13,14,15,12,9,14,14,14,8,11,5,11,14,14,13,17,12,13,13,12,17,13,4,9,12,6,4,2,3,2,1,1,3,2,1,2,4,9,14,3,5,13,13,9,15,1,1,1,1,1,1,1,1,1,1,13,13,13,20,180,78,12,20,66750001,6500,6500,5250,African_Caribbean,129,16,2002-02-01,0,0,79999.0,,37065620,2002-02-01 Brian Brobbey
2296,252060,T. Pobega,Tommaso Pobega,CM,76,85,17000000.0,45000.0,1999-07-15,188,47,Milan,31,Serie A,SUB,32,27,Italy,Left,72,77,77,77,69,75,64,62,71,78,75,77,75,79,83,79,74,84,78,78,75,72,80,68,60,71,73,76,75,6,10,15,13,6,78,78,78,76,77,77,77,76,76,76,76,76,76,76,76,76,76,75,75,75,76,76,75,75,75,76,17,1999-07-15 T. Pobega,1999-07-15 Tommaso Pobega,Tommaso Pobega,DM/M C,23,139,158,Italy,AC Milan,4,10,11,12,13,7,11,15,10,12,14,11,14,12,16,15,13,14,13,12,14,16,8,10,14,13,14,14,12,12,14,12,14,13,15,14,14,14,11,6,12,1,3,2,4,1,1,1,3,1,1,3,8,14,4,13,12,19,13,14,1,1,7,1,1,1,18,8,20,8,1,12,1,1,188,75,20,12,10953487,6950,7200,5250,Northern_European,137,0,1999-07-15,1,0,35577.0,,43269242,1999-07-15 Tommaso Pobega
2297,252802,W. Singo,Wilfried Stephane Singo,RWB,76,85,16000000.0,26000.0,2000-12-25,190,54,Torino,31,Serie A,RM,17,108,Côte d'Ivoire,Right,78,55,80,74,50,78,67,40,63,72,78,80,79,70,60,72,75,78,76,51,64,68,66,55,46,58,69,74,72,11,6,7,13,7,69,69,69,71,69,69,69,71,68,68,68,72,68,68,68,72,74,70,70,70,74,74,72,72,72,74,16,2000-12-25 W. Singo,2000-12-25 Wilfried Singo,Wilfried Singo,D/WB/M R,21,135,159,Ivory Coast,Torino,6,12,14,8,11,5,12,7,12,10,13,8,12,12,14,11,11,12,12,11,11,17,11,6,13,12,12,15,16,14,12,13,14,16,14,14,12,12,11,4,13,3,3,3,3,1,2,2,3,2,2,1,12,15,6,12,13,14,13,10,1,1,12,20,1,20,1,1,1,19,1,1,1,1,190,79,9,20,19288499,6700,5615,5359,African_Caribbean,125,17,2000-12-25,2,0,4999.0,,12078947,2000-12-25 Wilfried Singo
2298,254566,P. Wimmer,Patrick Wimmer,RM,76,85,17000000.0,30000.0,2001-05-30,182,175,VfL Wolfsburg,19,Bundesliga,RM,39,4,Austria,Right,69,65,44,75,48,80,54,50,63,74,85,85,82,74,76,75,75,83,72,65,60,46,75,71,52,68,53,46,45,12,13,9,14,13,70,70,70,75,74,74,74,75,74,74,74,75,70,70,70,75,65,62,62,62,65,62,56,56,56,62,20,2001-05-30 P. Wimmer,2001-05-30 Patrick Wimmer,Patrick Wimmer,AM RL,21,135,153,Austria,VfL Wolfsburg,12,10,15,11,12,12,8,11,5,9,12,7,12,13,15,12,16,12,12,13,12,16,15,5,13,10,16,16,15,13,11,11,14,15,13,11,13,9,12,7,19,2,3,2,1,2,2,2,2,1,3,3,14,16,6,8,12,14,11,9,1,10,1,12,10,12,8,15,12,15,18,12,20,10,182,77,12,20,12473999,6748,6001,5808,Northern_European,133,2,2001-05-30,1,0,38355.0,,16253898,2001-05-30 Patrick Wimmer
2299,257289,H. Ekitike,Hugo Ekitike,ST,76,85,16500000.0,19000.0,2002-06-20,189,73,Paris Saint Germain,16,Ligue 1,SUB,44,18,France,Right,51,80,73,68,61,78,58,48,53,76,74,74,68,76,67,76,74,68,72,69,61,18,78,63,63,73,24,17,16,8,8,7,10,12,76,76,76,72,75,75,75,72,72,72,72,71,64,64,64,71,49,48,48,48,49,46,43,43,43,46,17,2002-06-20 H. Ekitike,2002-06-20 Hugo Ekitike,Hugo Ekitike,AM/S R,20,124,155,"France,Cameroon",Stade de Reims,10,11,12,13,12,9,13,11,9,6,12,11,6,12,12,12,13,12,11,11,12,12,12,7,12,6,11,12,14,12,12,14,13,14,12,13,10,6,11,8,12,3,3,3,1,1,2,1,2,3,1,2,11,13,8,9,10,12,10,14,1,1,1,1,1,1,1,11,1,13,14,10,18,20,189,70,12,20,14080000,6200,6200,4000,African_Caribbean,122,9,2002-06-20,0,0,9847.0,Paris Saint-Germain,49062667,2002-06-20 Hugo Ekitike
2300,263781,Vanderson,Vanderson de Oliveira Campos,RM,76,85,17000000.0,32000.0,2001-06-21,180,69,Monaco,16,Ligue 1,RWB,2,54,Brazil,Right,77,63,68,76,61,76,69,72,67,75,79,78,76,74,74,62,56,75,67,59,71,67,74,74,49,72,69,71,69,8,8,6,6,7,70,70,70,74,73,73,73,74,73,73,73,75,72,72,72,75,73,71,71,71,73,73,70,70,70,73,15,2001-06-21 Vanderson,2001-06-21 Vanderson,Vanderson,D/WB/M R,21,133,158,Brazil,AS Monaco,9,14,14,10,14,12,10,9,8,11,13,11,13,14,13,13,14,13,11,14,14,15,13,9,15,10,14,13,14,14,13,8,16,14,15,9,15,8,14,4,13,1,2,2,3,2,1,1,1,3,3,2,14,13,5,13,13,14,13,12,1,1,1,20,1,18,1,1,10,16,1,1,12,1,180,74,7,20,31039996,6646,6646,3503,African_Caribbean,128,12,2001-06-21,0,0,22382.0,,19409448,2001-06-21 Vanderson
2301,239770,N. Casale,Nicolò Casale,CB,76,84,15500000.0,33000.0,1998-02-14,191,46,Lazio,31,Serie A,SUB,15,27,Italy,Right,69,47,74,70,47,70,60,44,63,69,68,78,60,78,60,72,71,67,81,48,80,78,54,63,52,67,77,76,76,14,8,13,13,9,65,65,65,65,65,65,65,65,65,65,65,67,67,67,67,67,73,73,73,73,73,74,76,76,76,74,18,1998-02-14 N. Casale,1998-02-14 Nicolò Casale,Nicolò Casale,D C,24,135,149,Italy,S.S. Lazio,4,8,9,5,11,5,13,5,11,14,11,5,16,11,13,15,13,14,16,9,13,15,4,11,8,14,12,14,13,11,14,14,13,14,15,14,14,8,12,10,12,1,3,2,2,1,3,4,2,1,1,2,15,15,8,11,14,15,13,12,1,13,20,14,11,11,1,1,1,1,1,1,1,1,191,82,9,20,6943404,6750,6750,4400,Mediterranean_Hispanic,135,2,1998-02-14,0,0,35577.0,,43206174,1998-02-14 Nicolò Casale
2302,240915,Miranda,Juan Miranda González,LB,76,84,16000000.0,18000.0,2000-01-19,185,449,Real Betis,53,La Liga,SUB,33,45,Spain,Left,78,49,72,76,35,76,60,65,61,77,77,77,73,72,63,75,73,68,61,67,67,70,68,54,44,62,67,77,76,11,8,12,9,6,68,68,68,71,70,70,70,71,69,69,69,71,69,69,69,71,74,70,70,70,74,74,71,71,71,74,16,2000-01-19 Miranda,2000-01-19 Juan Miranda,Juan Miranda,D/WB/M L,22,130,148,Spain,Real Hispalis,8,12,12,9,14,13,12,8,13,12,13,12,15,13,11,13,14,13,11,11,12,14,12,9,13,13,12,13,13,13,13,13,15,13,14,13,11,8,12,6,13,3,3,3,2,1,1,3,3,3,3,2,14,13,5,11,13,14,13,14,1,20,11,1,19,1,1,17,1,1,14,1,1,1,185,76,20,8,8879999,6500,6500,4250,Mediterranean_Hispanic,128,2,2000-01-19,1,1,7955.0,,67258411,2000-01-19 Juan Miranda
2303,242434,C. Jones,Curtis Jones,CM,76,84,17000000.0,60000.0,2001-01-30,185,9,Liverpool,13,Premier League,SUB,17,14,England,Right,63,64,50,78,60,80,68,47,75,81,69,68,77,74,76,74,57,79,68,72,71,67,70,76,60,80,65,67,60,6,13,7,11,7,69,69,69,73,74,74,74,73,75,75,75,74,76,76,76,74,70,72,72,72,70,68,66,66,66,68,16,2001-01-30 C. Jones,2001-01-30 Curtis Jones,Curtis Jones,M/AM LC,21,143,160,England,Liverpool,12,13,16,12,16,11,9,13,7,11,14,13,9,15,11,14,11,15,14,14,13,15,15,11,14,10,15,14,14,15,14,9,12,13,13,11,12,8,13,8,11,3,4,1,3,2,3,3,3,3,3,3,14,16,8,16,15,15,12,15,1,1,1,1,1,1,12,1,20,1,19,16,14,12,185,75,9,20,66985227,7150,7150,6000,Northern_European,140,7,2001-01-30,0,0,52196.0,,28115788,2001-01-30 Curtis Jones
2304,244257,J. Burkardt,Jonathan Michael Burkardt,ST,76,84,17000000.0,22000.0,2000-07-11,181,169,FSV Mainz 05,19,Bundesliga,LS,29,21,Germany,Right,62,78,66,74,71,82,60,44,60,77,82,86,76,76,76,76,75,79,75,68,71,40,77,71,72,68,45,38,33,14,9,9,6,14,76,76,76,76,77,77,77,76,76,76,76,76,70,70,70,76,61,59,59,59,61,59,55,55,55,59,18,2000-07-11 J. Burkardt,2000-07-11 Jonathan Burkardt,Jonathan Burkardt,S RLC,22,132,152,Germany,1. FSV Mainz 05,4,7,13,12,12,4,10,8,4,7,12,13,7,13,11,14,14,12,11,12,11,16,13,12,14,7,16,16,16,14,9,10,16,16,14,10,11,3,14,7,13,2,4,3,1,1,3,1,1,1,1,1,9,14,6,17,12,14,16,17,1,1,1,1,1,10,1,10,1,10,15,15,15,20,181,76,14,20,10962000,6600,6600,5600,Northern_European,126,2,2000-07-11,0,0,28766.0,,91170086,2000-07-11 Jonathan Burkardt
2305,245155,M. Kudus,Mohammed Kudus,CAM,76,84,17000000.0,12000.0,2000-08-02,177,245,Ajax,10,Eredivisie,ST,20,117,Ghana,Left,59,72,52,75,68,80,64,48,73,80,89,88,85,70,92,75,77,77,75,67,68,59,73,75,64,74,60,66,46,6,12,7,7,10,73,73,73,76,76,76,76,76,76,76,76,76,74,74,74,76,68,69,69,69,68,66,64,64,64,66,15,2000-08-02 M. Kudus,2000-08-02 Mohammed Kudus,Mohammed Kudus,M/AM/S C,21,142,160,Ghana,AFC Ajax,12,10,15,13,14,11,7,10,11,7,14,14,6,16,15,14,13,13,11,12,10,13,13,6,13,7,12,12,16,15,14,8,14,14,13,14,10,5,8,9,13,2,1,2,3,3,1,3,2,4,1,1,16,11,12,12,10,13,13,14,1,1,1,1,1,1,13,12,18,12,12,20,12,17,177,70,20,12,33817504,7089,6489,5489,African_Caribbean,135,16,2000-08-02,16,5,18000.0,,13200568,2000-08-02 Mohammed Kudus
