Pitch_Number,count,x_interval,y_interval,percentage,position
236,2.0,"(45.0, 50.0)","(95.0, 100.0)",0.027777777777777776,AMR
237,1.0,"(45.0, 50.0)","(100.0, 105.0)",0.013888888888888888,AMR
238,1.0,"(45.0, 50.0)","(105.0, 110.0)",0.013888888888888888,AMR
239,1.0,"(45.0, 50.0)","(110.0, 115.0)",0.013888888888888888,AMR
240,0.0,"(45.0, 50.0)","(115.0, 120.0)",0.0,AMR
241,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,AMR
242,0.0,"(50.0, 55.0)","(5.0, 10.0)",0.0,AMR
243,0.0,"(50.0, 55.0)","(10.0, 15.0)",0.0,AMR
244,0.0,"(50.0, 55.0)","(15.0, 20.0)",0.0,AMR
245,0.0,"(50.0, 55.0)","(20.0, 25.0)",0.0,AMR
246,0.0,"(50.0, 55.0)","(25.0, 30.0)",0.0,AMR
247,0.0,"(50.0, 55.0)","(30.0, 35.0)",0.0,AMR
248,0.0,"(50.0, 55.0)","(35.0, 40.0)",0.0,AMR
249,0.0,"(50.0, 55.0)","(40.0, 45.0)",0.0,AMR
250,0.0,"(50.0, 55.0)","(45.0, 50.0)",0.0,AMR
251,0.0,"(50.0, 55.0)","(50.0, 55.0)",0.0,AMR
252,0.0,"(50.0, 55.0)","(55.0, 60.0)",0.0,AMR
253,0.0,"(50.0, 55.0)","(60.0, 65.0)",0.0,AMR
254,0.0,"(50.0, 55.0)","(65.0, 70.0)",0.0,AMR
255,0.0,"(50.0, 55.0)","(70.0, 75.0)",0.0,AMR
256,0.0,"(50.0, 55.0)","(75.0, 80.0)",0.0,AMR
257,0.0,"(50.0, 55.0)","(80.0, 85.0)",0.0,AMR
258,1.0,"(50.0, 55.0)","(85.0, 90.0)",0.013888888888888888,AMR
259,0.0,"(50.0, 55.0)","(90.0, 95.0)",0.0,AMR
260,4.0,"(50.0, 55.0)","(95.0, 100.0)",0.05555555555555555,AMR
261,0.0,"(50.0, 55.0)","(100.0, 105.0)",0.0,AMR
262,4.0,"(50.0, 55.0)","(105.0, 110.0)",0.05555555555555555,AMR
263,1.0,"(50.0, 55.0)","(110.0, 115.0)",0.013888888888888888,AMR
264,0.0,"(50.0, 55.0)","(115.0, 120.0)",0.0,AMR
265,0.0,"(55.0, 60.0)","(0.0, 5.0)",0.0,AMR
266,0.0,"(55.0, 60.0)","(5.0, 10.0)",0.0,AMR
267,0.0,"(55.0, 60.0)","(10.0, 15.0)",0.0,AMR
268,0.0,"(55.0, 60.0)","(15.0, 20.0)",0.0,AMR
269,0.0,"(55.0, 60.0)","(20.0, 25.0)",0.0,AMR
270,0.0,"(55.0, 60.0)","(25.0, 30.0)",0.0,AMR
271,0.0,"(55.0, 60.0)","(30.0, 35.0)",0.0,AMR
272,0.0,"(55.0, 60.0)","(35.0, 40.0)",0.0,AMR
273,0.0,"(55.0, 60.0)","(40.0, 45.0)",0.0,AMR
274,0.0,"(55.0, 60.0)","(45.0, 50.0)",0.0,AMR
275,0.0,"(55.0, 60.0)","(50.0, 55.0)",0.0,AMR
276,0.0,"(55.0, 60.0)","(55.0, 60.0)",0.0,AMR
277,0.0,"(55.0, 60.0)","(60.0, 65.0)",0.0,AMR
278,0.0,"(55.0, 60.0)","(65.0, 70.0)",0.0,AMR
279,0.0,"(55.0, 60.0)","(70.0, 75.0)",0.0,AMR
280,0.0,"(55.0, 60.0)","(75.0, 80.0)",0.0,AMR
281,0.0,"(55.0, 60.0)","(80.0, 85.0)",0.0,AMR
282,0.0,"(55.0, 60.0)","(85.0, 90.0)",0.0,AMR
283,0.0,"(55.0, 60.0)","(90.0, 95.0)",0.0,AMR
284,1.0,"(55.0, 60.0)","(95.0, 100.0)",0.013888888888888888,AMR
285,1.0,"(55.0, 60.0)","(100.0, 105.0)",0.013888888888888888,AMR
286,0.0,"(55.0, 60.0)","(105.0, 110.0)",0.0,AMR
287,0.0,"(55.0, 60.0)","(110.0, 115.0)",0.0,AMR
288,0.0,"(55.0, 60.0)","(115.0, 120.0)",0.0,AMR
289,0.0,"(60.0, 65.0)","(0.0, 5.0)",0.0,AMR
290,0.0,"(60.0, 65.0)","(5.0, 10.0)",0.0,AMR
291,0.0,"(60.0, 65.0)","(10.0, 15.0)",0.0,AMR
292,0.0,"(60.0, 65.0)","(15.0, 20.0)",0.0,AMR
293,0.0,"(60.0, 65.0)","(20.0, 25.0)",0.0,AMR
294,0.0,"(60.0, 65.0)","(25.0, 30.0)",0.0,AMR
295,0.0,"(60.0, 65.0)","(30.0, 35.0)",0.0,AMR
296,0.0,"(60.0, 65.0)","(35.0, 40.0)",0.0,AMR
297,0.0,"(60.0, 65.0)","(40.0, 45.0)",0.0,AMR
298,0.0,"(60.0, 65.0)","(45.0, 50.0)",0.0,AMR
299,0.0,"(60.0, 65.0)","(50.0, 55.0)",0.0,AMR
300,0.0,"(60.0, 65.0)","(55.0, 60.0)",0.0,AMR
301,0.0,"(60.0, 65.0)","(60.0, 65.0)",0.0,AMR
302,0.0,"(60.0, 65.0)","(65.0, 70.0)",0.0,AMR
303,0.0,"(60.0, 65.0)","(70.0, 75.0)",0.0,AMR
304,0.0,"(60.0, 65.0)","(75.0, 80.0)",0.0,AMR
305,0.0,"(60.0, 65.0)","(80.0, 85.0)",0.0,AMR
306,0.0,"(60.0, 65.0)","(85.0, 90.0)",0.0,AMR
307,0.0,"(60.0, 65.0)","(90.0, 95.0)",0.0,AMR
308,0.0,"(60.0, 65.0)","(95.0, 100.0)",0.0,AMR
309,0.0,"(60.0, 65.0)","(100.0, 105.0)",0.0,AMR
310,0.0,"(60.0, 65.0)","(105.0, 110.0)",0.0,AMR
311,0.0,"(60.0, 65.0)","(110.0, 115.0)",0.0,AMR
312,0.0,"(60.0, 65.0)","(115.0, 120.0)",0.0,AMR
313,0.0,"(65.0, 70.0)","(0.0, 5.0)",0.0,AMR
314,0.0,"(65.0, 70.0)","(5.0, 10.0)",0.0,AMR
315,0.0,"(65.0, 70.0)","(10.0, 15.0)",0.0,AMR
316,0.0,"(65.0, 70.0)","(15.0, 20.0)",0.0,AMR
317,0.0,"(65.0, 70.0)","(20.0, 25.0)",0.0,AMR
318,0.0,"(65.0, 70.0)","(25.0, 30.0)",0.0,AMR
319,0.0,"(65.0, 70.0)","(30.0, 35.0)",0.0,AMR
320,0.0,"(65.0, 70.0)","(35.0, 40.0)",0.0,AMR
321,0.0,"(65.0, 70.0)","(40.0, 45.0)",0.0,AMR
322,0.0,"(65.0, 70.0)","(45.0, 50.0)",0.0,AMR
323,0.0,"(65.0, 70.0)","(50.0, 55.0)",0.0,AMR
324,0.0,"(65.0, 70.0)","(55.0, 60.0)",0.0,AMR
325,0.0,"(65.0, 70.0)","(60.0, 65.0)",0.0,AMR
326,0.0,"(65.0, 70.0)","(65.0, 70.0)",0.0,AMR
327,0.0,"(65.0, 70.0)","(70.0, 75.0)",0.0,AMR
328,0.0,"(65.0, 70.0)","(75.0, 80.0)",0.0,AMR
329,0.0,"(65.0, 70.0)","(80.0, 85.0)",0.0,AMR
330,0.0,"(65.0, 70.0)","(85.0, 90.0)",0.0,AMR
331,0.0,"(65.0, 70.0)","(90.0, 95.0)",0.0,AMR
332,0.0,"(65.0, 70.0)","(95.0, 100.0)",0.0,AMR
333,0.0,"(65.0, 70.0)","(100.0, 105.0)",0.0,AMR
334,0.0,"(65.0, 70.0)","(105.0, 110.0)",0.0,AMR
335,0.0,"(65.0, 70.0)","(110.0, 115.0)",0.0,AMR
336,0.0,"(65.0, 70.0)","(115.0, 120.0)",0.0,AMR
337,0.0,"(70.0, 75.0)","(0.0, 5.0)",0.0,AMR
338,0.0,"(70.0, 75.0)","(5.0, 10.0)",0.0,AMR
339,0.0,"(70.0, 75.0)","(10.0, 15.0)",0.0,AMR
340,0.0,"(70.0, 75.0)","(15.0, 20.0)",0.0,AMR
341,0.0,"(70.0, 75.0)","(20.0, 25.0)",0.0,AMR
342,0.0,"(70.0, 75.0)","(25.0, 30.0)",0.0,AMR
343,0.0,"(70.0, 75.0)","(30.0, 35.0)",0.0,AMR
344,0.0,"(70.0, 75.0)","(35.0, 40.0)",0.0,AMR
345,0.0,"(70.0, 75.0)","(40.0, 45.0)",0.0,AMR
346,0.0,"(70.0, 75.0)","(45.0, 50.0)",0.0,AMR
347,0.0,"(70.0, 75.0)","(50.0, 55.0)",0.0,AMR
348,0.0,"(70.0, 75.0)","(55.0, 60.0)",0.0,AMR
349,0.0,"(70.0, 75.0)","(60.0, 65.0)",0.0,AMR
350,0.0,"(70.0, 75.0)","(65.0, 70.0)",0.0,AMR
351,0.0,"(70.0, 75.0)","(70.0, 75.0)",0.0,AMR
352,0.0,"(70.0, 75.0)","(75.0, 80.0)",0.0,AMR
353,0.0,"(70.0, 75.0)","(80.0, 85.0)",0.0,AMR
354,0.0,"(70.0, 75.0)","(85.0, 90.0)",0.0,AMR
355,0.0,"(70.0, 75.0)","(90.0, 95.0)",0.0,AMR
356,0.0,"(70.0, 75.0)","(95.0, 100.0)",0.0,AMR
357,0.0,"(70.0, 75.0)","(100.0, 105.0)",0.0,AMR
358,0.0,"(70.0, 75.0)","(105.0, 110.0)",0.0,AMR
359,0.0,"(70.0, 75.0)","(110.0, 115.0)",0.0,AMR
360,0.0,"(70.0, 75.0)","(115.0, 120.0)",0.0,AMR
361,0.0,"(75.0, 80.0)","(0.0, 5.0)",0.0,AMR
362,0.0,"(75.0, 80.0)","(5.0, 10.0)",0.0,AMR
363,0.0,"(75.0, 80.0)","(10.0, 15.0)",0.0,AMR
364,0.0,"(75.0, 80.0)","(15.0, 20.0)",0.0,AMR
365,0.0,"(75.0, 80.0)","(20.0, 25.0)",0.0,AMR
366,0.0,"(75.0, 80.0)","(25.0, 30.0)",0.0,AMR
367,0.0,"(75.0, 80.0)","(30.0, 35.0)",0.0,AMR
368,0.0,"(75.0, 80.0)","(35.0, 40.0)",0.0,AMR
369,0.0,"(75.0, 80.0)","(40.0, 45.0)",0.0,AMR
370,0.0,"(75.0, 80.0)","(45.0, 50.0)",0.0,AMR
371,0.0,"(75.0, 80.0)","(50.0, 55.0)",0.0,AMR
372,0.0,"(75.0, 80.0)","(55.0, 60.0)",0.0,AMR
373,0.0,"(75.0, 80.0)","(60.0, 65.0)",0.0,AMR
374,0.0,"(75.0, 80.0)","(65.0, 70.0)",0.0,AMR
375,0.0,"(75.0, 80.0)","(70.0, 75.0)",0.0,AMR
376,0.0,"(75.0, 80.0)","(75.0, 80.0)",0.0,AMR
377,0.0,"(75.0, 80.0)","(80.0, 85.0)",0.0,AMR
378,0.0,"(75.0, 80.0)","(85.0, 90.0)",0.0,AMR
379,0.0,"(75.0, 80.0)","(90.0, 95.0)",0.0,AMR
380,0.0,"(75.0, 80.0)","(95.0, 100.0)",0.0,AMR
381,0.0,"(75.0, 80.0)","(100.0, 105.0)",0.0,AMR
382,0.0,"(75.0, 80.0)","(105.0, 110.0)",0.0,AMR
383,0.0,"(75.0, 80.0)","(110.0, 115.0)",0.0,AMR
384,0.0,"(75.0, 80.0)","(115.0, 120.0)",0.0,AMR
1,0.0,"(0.0, 5.0)","(0.0, 5.0)",0.0,AML
2,0.0,"(0.0, 5.0)","(5.0, 10.0)",0.0,AML
3,0.0,"(0.0, 5.0)","(10.0, 15.0)",0.0,AML
4,0.0,"(0.0, 5.0)","(15.0, 20.0)",0.0,AML
5,0.0,"(0.0, 5.0)","(20.0, 25.0)",0.0,AML
6,0.0,"(0.0, 5.0)","(25.0, 30.0)",0.0,AML
7,0.0,"(0.0, 5.0)","(30.0, 35.0)",0.0,AML
8,0.0,"(0.0, 5.0)","(35.0, 40.0)",0.0,AML
9,0.0,"(0.0, 5.0)","(40.0, 45.0)",0.0,AML
10,0.0,"(0.0, 5.0)","(45.0, 50.0)",0.0,AML
11,0.0,"(0.0, 5.0)","(50.0, 55.0)",0.0,AML
12,0.0,"(0.0, 5.0)","(55.0, 60.0)",0.0,AML
13,0.0,"(0.0, 5.0)","(60.0, 65.0)",0.0,AML
14,0.0,"(0.0, 5.0)","(65.0, 70.0)",0.0,AML
15,0.0,"(0.0, 5.0)","(70.0, 75.0)",0.0,AML
16,0.0,"(0.0, 5.0)","(75.0, 80.0)",0.0,AML
17,0.0,"(0.0, 5.0)","(80.0, 85.0)",0.0,AML
18,0.0,"(0.0, 5.0)","(85.0, 90.0)",0.0,AML
19,0.0,"(0.0, 5.0)","(90.0, 95.0)",0.0,AML
20,0.0,"(0.0, 5.0)","(95.0, 100.0)",0.0,AML
21,0.0,"(0.0, 5.0)","(100.0, 105.0)",0.0,AML
22,0.0,"(0.0, 5.0)","(105.0, 110.0)",0.0,AML
23,0.0,"(0.0, 5.0)","(110.0, 115.0)",0.0,AML
24,0.0,"(0.0, 5.0)","(115.0, 120.0)",0.0,AML
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,AML
26,0.0,"(5.0, 10.0)","(5.0, 10.0)",0.0,AML
27,0.0,"(5.0, 10.0)","(10.0, 15.0)",0.0,AML
28,0.0,"(5.0, 10.0)","(15.0, 20.0)",0.0,AML
29,0.0,"(5.0, 10.0)","(20.0, 25.0)",0.0,AML
30,0.0,"(5.0, 10.0)","(25.0, 30.0)",0.0,AML
31,0.0,"(5.0, 10.0)","(30.0, 35.0)",0.0,AML
32,0.0,"(5.0, 10.0)","(35.0, 40.0)",0.0,AML
33,0.0,"(5.0, 10.0)","(40.0, 45.0)",0.0,AML
34,0.0,"(5.0, 10.0)","(45.0, 50.0)",0.0,AML
35,0.0,"(5.0, 10.0)","(50.0, 55.0)",0.0,AML
36,0.0,"(5.0, 10.0)","(55.0, 60.0)",0.0,AML
37,0.0,"(5.0, 10.0)","(60.0, 65.0)",0.0,AML
38,0.0,"(5.0, 10.0)","(65.0, 70.0)",0.0,AML
39,0.0,"(5.0, 10.0)","(70.0, 75.0)",0.0,AML
40,0.0,"(5.0, 10.0)","(75.0, 80.0)",0.0,AML
41,0.0,"(5.0, 10.0)","(80.0, 85.0)",0.0,AML
42,0.0,"(5.0, 10.0)","(85.0, 90.0)",0.0,AML
43,0.0,"(5.0, 10.0)","(90.0, 95.0)",0.0,AML
44,0.0,"(5.0, 10.0)","(95.0, 100.0)",0.0,AML
45,0.0,"(5.0, 10.0)","(100.0, 105.0)",0.0,AML
46,0.0,"(5.0, 10.0)","(105.0, 110.0)",0.0,AML
47,0.0,"(5.0, 10.0)","(110.0, 115.0)",0.0,AML
48,0.0,"(5.0, 10.0)","(115.0, 120.0)",0.0,AML
49,0.0,"(10.0, 15.0)","(0.0, 5.0)",0.0,AML
50,0.0,"(10.0, 15.0)","(5.0, 10.0)",0.0,AML
51,0.0,"(10.0, 15.0)","(10.0, 15.0)",0.0,AML
52,0.0,"(10.0, 15.0)","(15.0, 20.0)",0.0,AML
53,0.0,"(10.0, 15.0)","(20.0, 25.0)",0.0,AML
54,0.0,"(10.0, 15.0)","(25.0, 30.0)",0.0,AML
55,0.0,"(10.0, 15.0)","(30.0, 35.0)",0.0,AML
56,0.0,"(10.0, 15.0)","(35.0, 40.0)",0.0,AML
57,0.0,"(10.0, 15.0)","(40.0, 45.0)",0.0,AML
58,0.0,"(10.0, 15.0)","(45.0, 50.0)",0.0,AML
59,0.0,"(10.0, 15.0)","(50.0, 55.0)",0.0,AML
60,0.0,"(10.0, 15.0)","(55.0, 60.0)",0.0,AML
61,0.0,"(10.0, 15.0)","(60.0, 65.0)",0.0,AML
62,0.0,"(10.0, 15.0)","(65.0, 70.0)",0.0,AML
63,0.0,"(10.0, 15.0)","(70.0, 75.0)",0.0,AML
64,0.0,"(10.0, 15.0)","(75.0, 80.0)",0.0,AML
65,0.0,"(10.0, 15.0)","(80.0, 85.0)",0.0,AML
66,0.0,"(10.0, 15.0)","(85.0, 90.0)",0.0,AML
67,0.0,"(10.0, 15.0)","(90.0, 95.0)",0.0,AML
68,0.0,"(10.0, 15.0)","(95.0, 100.0)",0.0,AML
69,0.0,"(10.0, 15.0)","(100.0, 105.0)",0.0,AML
70,0.0,"(10.0, 15.0)","(105.0, 110.0)",0.0,AML
71,0.0,"(10.0, 15.0)","(110.0, 115.0)",0.0,AML
72,0.0,"(10.0, 15.0)","(115.0, 120.0)",0.0,AML
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,AML
74,0.0,"(15.0, 20.0)","(5.0, 10.0)",0.0,AML
75,0.0,"(15.0, 20.0)","(10.0, 15.0)",0.0,AML
76,0.0,"(15.0, 20.0)","(15.0, 20.0)",0.0,AML
77,0.0,"(15.0, 20.0)","(20.0, 25.0)",0.0,AML
78,0.0,"(15.0, 20.0)","(25.0, 30.0)",0.0,AML
79,0.0,"(15.0, 20.0)","(30.0, 35.0)",0.0,AML
80,0.0,"(15.0, 20.0)","(35.0, 40.0)",0.0,AML
81,0.0,"(15.0, 20.0)","(40.0, 45.0)",0.0,AML
82,0.0,"(15.0, 20.0)","(45.0, 50.0)",0.0,AML
83,0.0,"(15.0, 20.0)","(50.0, 55.0)",0.0,AML
84,0.0,"(15.0, 20.0)","(55.0, 60.0)",0.0,AML
85,0.0,"(15.0, 20.0)","(60.0, 65.0)",0.0,AML
86,0.0,"(15.0, 20.0)","(65.0, 70.0)",0.0,AML
87,0.0,"(15.0, 20.0)","(70.0, 75.0)",0.0,AML
88,0.0,"(15.0, 20.0)","(75.0, 80.0)",0.0,AML
89,0.0,"(15.0, 20.0)","(80.0, 85.0)",0.0,AML
90,0.0,"(15.0, 20.0)","(85.0, 90.0)",0.0,AML
91,1.0,"(15.0, 20.0)","(90.0, 95.0)",0.013513513513513514,AML
92,1.0,"(15.0, 20.0)","(95.0, 100.0)",0.013513513513513514,AML
93,0.0,"(15.0, 20.0)","(100.0, 105.0)",0.0,AML
94,0.0,"(15.0, 20.0)","(105.0, 110.0)",0.0,AML
95,0.0,"(15.0, 20.0)","(110.0, 115.0)",0.0,AML
96,0.0,"(15.0, 20.0)","(115.0, 120.0)",0.0,AML
97,0.0,"(20.0, 25.0)","(0.0, 5.0)",0.0,AML
98,0.0,"(20.0, 25.0)","(5.0, 10.0)",0.0,AML
99,0.0,"(20.0, 25.0)","(10.0, 15.0)",0.0,AML
100,0.0,"(20.0, 25.0)","(15.0, 20.0)",0.0,AML
101,0.0,"(20.0, 25.0)","(20.0, 25.0)",0.0,AML
102,0.0,"(20.0, 25.0)","(25.0, 30.0)",0.0,AML
103,0.0,"(20.0, 25.0)","(30.0, 35.0)",0.0,AML
104,0.0,"(20.0, 25.0)","(35.0, 40.0)",0.0,AML
105,0.0,"(20.0, 25.0)","(40.0, 45.0)",0.0,AML
106,0.0,"(20.0, 25.0)","(45.0, 50.0)",0.0,AML
107,0.0,"(20.0, 25.0)","(50.0, 55.0)",0.0,AML
108,0.0,"(20.0, 25.0)","(55.0, 60.0)",0.0,AML
109,0.0,"(20.0, 25.0)","(60.0, 65.0)",0.0,AML
110,0.0,"(20.0, 25.0)","(65.0, 70.0)",0.0,AML
111,0.0,"(20.0, 25.0)","(70.0, 75.0)",0.0,AML
112,0.0,"(20.0, 25.0)","(75.0, 80.0)",0.0,AML
113,0.0,"(20.0, 25.0)","(80.0, 85.0)",0.0,AML
114,0.0,"(20.0, 25.0)","(85.0, 90.0)",0.0,AML
115,0.0,"(20.0, 25.0)","(90.0, 95.0)",0.0,AML
116,1.0,"(20.0, 25.0)","(95.0, 100.0)",0.013513513513513514,AML
117,1.0,"(20.0, 25.0)","(100.0, 105.0)",0.013513513513513514,AML
118,0.0,"(20.0, 25.0)","(105.0, 110.0)",0.0,AML
119,1.0,"(20.0, 25.0)","(110.0, 115.0)",0.013513513513513514,AML
120,0.0,"(20.0, 25.0)","(115.0, 120.0)",0.0,AML
121,0.0,"(25.0, 30.0)","(0.0, 5.0)",0.0,AML
122,0.0,"(25.0, 30.0)","(5.0, 10.0)",0.0,AML
123,0.0,"(25.0, 30.0)","(10.0, 15.0)",0.0,AML
124,0.0,"(25.0, 30.0)","(15.0, 20.0)",0.0,AML
125,0.0,"(25.0, 30.0)","(20.0, 25.0)",0.0,AML
126,0.0,"(25.0, 30.0)","(25.0, 30.0)",0.0,AML
127,0.0,"(25.0, 30.0)","(30.0, 35.0)",0.0,AML
128,0.0,"(25.0, 30.0)","(35.0, 40.0)",0.0,AML
129,0.0,"(25.0, 30.0)","(40.0, 45.0)",0.0,AML
130,0.0,"(25.0, 30.0)","(45.0, 50.0)",0.0,AML
131,0.0,"(25.0, 30.0)","(50.0, 55.0)",0.0,AML
132,0.0,"(25.0, 30.0)","(55.0, 60.0)",0.0,AML
133,0.0,"(25.0, 30.0)","(60.0, 65.0)",0.0,AML
134,0.0,"(25.0, 30.0)","(65.0, 70.0)",0.0,AML
135,0.0,"(25.0, 30.0)","(70.0, 75.0)",0.0,AML
136,0.0,"(25.0, 30.0)","(75.0, 80.0)",0.0,AML
137,0.0,"(25.0, 30.0)","(80.0, 85.0)",0.0,AML
138,0.0,"(25.0, 30.0)","(85.0, 90.0)",0.0,AML
139,0.0,"(25.0, 30.0)","(90.0, 95.0)",0.0,AML
140,3.0,"(25.0, 30.0)","(95.0, 100.0)",0.04054054054054054,AML
141,1.0,"(25.0, 30.0)","(100.0, 105.0)",0.013513513513513514,AML
142,6.0,"(25.0, 30.0)","(105.0, 110.0)",0.08108108108108109,AML
143,4.0,"(25.0, 30.0)","(110.0, 115.0)",0.05405405405405406,AML
144,1.0,"(25.0, 30.0)","(115.0, 120.0)",0.013513513513513514,AML
145,0.0,"(30.0, 35.0)","(0.0, 5.0)",0.0,AML
146,0.0,"(30.0, 35.0)","(5.0, 10.0)",0.0,AML
147,0.0,"(30.0, 35.0)","(10.0, 15.0)",0.0,AML
148,0.0,"(30.0, 35.0)","(15.0, 20.0)",0.0,AML
149,0.0,"(30.0, 35.0)","(20.0, 25.0)",0.0,AML
150,0.0,"(30.0, 35.0)","(25.0, 30.0)",0.0,AML
151,0.0,"(30.0, 35.0)","(30.0, 35.0)",0.0,AML
152,0.0,"(30.0, 35.0)","(35.0, 40.0)",0.0,AML
153,0.0,"(30.0, 35.0)","(40.0, 45.0)",0.0,AML
154,0.0,"(30.0, 35.0)","(45.0, 50.0)",0.0,AML
155,0.0,"(30.0, 35.0)","(50.0, 55.0)",0.0,AML
156,0.0,"(30.0, 35.0)","(55.0, 60.0)",0.0,AML
157,0.0,"(30.0, 35.0)","(60.0, 65.0)",0.0,AML
158,0.0,"(30.0, 35.0)","(65.0, 70.0)",0.0,AML
159,0.0,"(30.0, 35.0)","(70.0, 75.0)",0.0,AML
160,0.0,"(30.0, 35.0)","(75.0, 80.0)",0.0,AML
161,0.0,"(30.0, 35.0)","(80.0, 85.0)",0.0,AML
162,0.0,"(30.0, 35.0)","(85.0, 90.0)",0.0,AML
163,0.0,"(30.0, 35.0)","(90.0, 95.0)",0.0,AML
164,3.0,"(30.0, 35.0)","(95.0, 100.0)",0.04054054054054054,AML
165,3.0,"(30.0, 35.0)","(100.0, 105.0)",0.04054054054054054,AML
166,6.0,"(30.0, 35.0)","(105.0, 110.0)",0.08108108108108109,AML
167,6.0,"(30.0, 35.0)","(110.0, 115.0)",0.08108108108108109,AML
168,1.0,"(30.0, 35.0)","(115.0, 120.0)",0.013513513513513514,AML
169,0.0,"(35.0, 40.0)","(0.0, 5.0)",0.0,AML
170,0.0,"(35.0, 40.0)","(5.0, 10.0)",0.0,AML
171,0.0,"(35.0, 40.0)","(10.0, 15.0)",0.0,AML
172,0.0,"(35.0, 40.0)","(15.0, 20.0)",0.0,AML
173,0.0,"(35.0, 40.0)","(20.0, 25.0)",0.0,AML
174,0.0,"(35.0, 40.0)","(25.0, 30.0)",0.0,AML
175,0.0,"(35.0, 40.0)","(30.0, 35.0)",0.0,AML
176,0.0,"(35.0, 40.0)","(35.0, 40.0)",0.0,AML
177,0.0,"(35.0, 40.0)","(40.0, 45.0)",0.0,AML
178,0.0,"(35.0, 40.0)","(45.0, 50.0)",0.0,AML
179,0.0,"(35.0, 40.0)","(50.0, 55.0)",0.0,AML
180,0.0,"(35.0, 40.0)","(55.0, 60.0)",0.0,AML
181,0.0,"(35.0, 40.0)","(60.0, 65.0)",0.0,AML
182,0.0,"(35.0, 40.0)","(65.0, 70.0)",0.0,AML
183,0.0,"(35.0, 40.0)","(70.0, 75.0)",0.0,AML
184,0.0,"(35.0, 40.0)","(75.0, 80.0)",0.0,AML
185,0.0,"(35.0, 40.0)","(80.0, 85.0)",0.0,AML
186,0.0,"(35.0, 40.0)","(85.0, 90.0)",0.0,AML
187,2.0,"(35.0, 40.0)","(90.0, 95.0)",0.02702702702702703,AML
188,2.0,"(35.0, 40.0)","(95.0, 100.0)",0.02702702702702703,AML
189,3.0,"(35.0, 40.0)","(100.0, 105.0)",0.04054054054054054,AML
190,3.0,"(35.0, 40.0)","(105.0, 110.0)",0.04054054054054054,AML
191,2.0,"(35.0, 40.0)","(110.0, 115.0)",0.02702702702702703,AML
192,1.0,"(35.0, 40.0)","(115.0, 120.0)",0.013513513513513514,AML
193,0.0,"(40.0, 45.0)","(0.0, 5.0)",0.0,AML
194,0.0,"(40.0, 45.0)","(5.0, 10.0)",0.0,AML
195,0.0,"(40.0, 45.0)","(10.0, 15.0)",0.0,AML
196,0.0,"(40.0, 45.0)","(15.0, 20.0)",0.0,AML
197,0.0,"(40.0, 45.0)","(20.0, 25.0)",0.0,AML
198,0.0,"(40.0, 45.0)","(25.0, 30.0)",0.0,AML
199,0.0,"(40.0, 45.0)","(30.0, 35.0)",0.0,AML
200,0.0,"(40.0, 45.0)","(35.0, 40.0)",0.0,AML
201,0.0,"(40.0, 45.0)","(40.0, 45.0)",0.0,AML
202,0.0,"(40.0, 45.0)","(45.0, 50.0)",0.0,AML
203,0.0,"(40.0, 45.0)","(50.0, 55.0)",0.0,AML
204,0.0,"(40.0, 45.0)","(55.0, 60.0)",0.0,AML
205,0.0,"(40.0, 45.0)","(60.0, 65.0)",0.0,AML
206,0.0,"(40.0, 45.0)","(65.0, 70.0)",0.0,AML
207,0.0,"(40.0, 45.0)","(70.0, 75.0)",0.0,AML
208,0.0,"(40.0, 45.0)","(75.0, 80.0)",0.0,AML
209,0.0,"(40.0, 45.0)","(80.0, 85.0)",0.0,AML
210,0.0,"(40.0, 45.0)","(85.0, 90.0)",0.0,AML
211,0.0,"(40.0, 45.0)","(90.0, 95.0)",0.0,AML
212,2.0,"(40.0, 45.0)","(95.0, 100.0)",0.02702702702702703,AML
213,2.0,"(40.0, 45.0)","(100.0, 105.0)",0.02702702702702703,AML
214,5.0,"(40.0, 45.0)","(105.0, 110.0)",0.06756756756756757,AML
215,2.0,"(40.0, 45.0)","(110.0, 115.0)",0.02702702702702703,AML
216,0.0,"(40.0, 45.0)","(115.0, 120.0)",0.0,AML
217,0.0,"(45.0, 50.0)","(0.0, 5.0)",0.0,AML
218,0.0,"(45.0, 50.0)","(5.0, 10.0)",0.0,AML
219,0.0,"(45.0, 50.0)","(10.0, 15.0)",0.0,AML
220,0.0,"(45.0, 50.0)","(15.0, 20.0)",0.0,AML
221,0.0,"(45.0, 50.0)","(20.0, 25.0)",0.0,AML
222,0.0,"(45.0, 50.0)","(25.0, 30.0)",0.0,AML
223,0.0,"(45.0, 50.0)","(30.0, 35.0)",0.0,AML
224,0.0,"(45.0, 50.0)","(35.0, 40.0)",0.0,AML
225,0.0,"(45.0, 50.0)","(40.0, 45.0)",0.0,AML
226,0.0,"(45.0, 50.0)","(45.0, 50.0)",0.0,AML
227,0.0,"(45.0, 50.0)","(50.0, 55.0)",0.0,AML
228,0.0,"(45.0, 50.0)","(55.0, 60.0)",0.0,AML
229,0.0,"(45.0, 50.0)","(60.0, 65.0)",0.0,AML
230,0.0,"(45.0, 50.0)","(65.0, 70.0)",0.0,AML
