Pitch_Number,count,x_interval,y_interval,percentage,position,action,prob
191,0.0,"(35.0, 40.0)","(110.0, 115.0)",0.0,AML,Pass,0.0
192,0.0,"(35.0, 40.0)","(115.0, 120.0)",0.0,AML,Pass,0.0
193,0.0,"(40.0, 45.0)","(0.0, 5.0)",0.0,AML,Pass,0.0
194,0.0,"(40.0, 45.0)","(5.0, 10.0)",0.0,AML,Pass,0.0
195,0.0,"(40.0, 45.0)","(10.0, 15.0)",0.0,AML,Pass,0.0
196,0.0,"(40.0, 45.0)","(15.0, 20.0)",0.0,AML,Pass,0.0
197,1.0,"(40.0, 45.0)","(20.0, 25.0)",0.000649772579597141,AML,Pass,0.000649772579597141
198,2.0,"(40.0, 45.0)","(25.0, 30.0)",0.001299545159194282,AML,Pass,0.001299545159194282
199,0.0,"(40.0, 45.0)","(30.0, 35.0)",0.0,AML,Pass,0.0
200,2.0,"(40.0, 45.0)","(35.0, 40.0)",0.001299545159194282,AML,Pass,0.001299545159194282
201,2.0,"(40.0, 45.0)","(40.0, 45.0)",0.001299545159194282,AML,Pass,0.001299545159194282
202,4.0,"(40.0, 45.0)","(45.0, 50.0)",0.002599090318388564,AML,Pass,0.002599090318388564
203,3.0,"(40.0, 45.0)","(50.0, 55.0)",0.001949317738791423,AML,Pass,0.001949317738791423
204,9.0,"(40.0, 45.0)","(55.0, 60.0)",0.005847953216374269,AML,Pass,0.005847953216374269
205,7.0,"(40.0, 45.0)","(60.0, 65.0)",0.004548408057179987,AML,Pass,0.004548408057179987
206,5.0,"(40.0, 45.0)","(65.0, 70.0)",0.003248862897985705,AML,Pass,0.003248862897985705
207,2.0,"(40.0, 45.0)","(70.0, 75.0)",0.001299545159194282,AML,Pass,0.001299545159194282
208,8.0,"(40.0, 45.0)","(75.0, 80.0)",0.005198180636777128,AML,Pass,0.005198180636777128
209,5.0,"(40.0, 45.0)","(80.0, 85.0)",0.003248862897985705,AML,Pass,0.003248862897985705
210,5.0,"(40.0, 45.0)","(85.0, 90.0)",0.003248862897985705,AML,Pass,0.003248862897985705
211,5.0,"(40.0, 45.0)","(90.0, 95.0)",0.003248862897985705,AML,Pass,0.003248862897985705
212,5.0,"(40.0, 45.0)","(95.0, 100.0)",0.003248862897985705,AML,Pass,0.003248862897985705
213,2.0,"(40.0, 45.0)","(100.0, 105.0)",0.001299545159194282,AML,Pass,0.001299545159194282
214,2.0,"(40.0, 45.0)","(105.0, 110.0)",0.001299545159194282,AML,Pass,0.001299545159194282
215,0.0,"(40.0, 45.0)","(110.0, 115.0)",0.0,AML,Pass,0.0
216,0.0,"(40.0, 45.0)","(115.0, 120.0)",0.0,AML,Pass,0.0
217,0.0,"(45.0, 50.0)","(0.0, 5.0)",0.0,AML,Pass,0.0
218,1.0,"(45.0, 50.0)","(5.0, 10.0)",0.000649772579597141,AML,Pass,0.000649772579597141
219,0.0,"(45.0, 50.0)","(10.0, 15.0)",0.0,AML,Pass,0.0
220,0.0,"(45.0, 50.0)","(15.0, 20.0)",0.0,AML,Pass,0.0
221,0.0,"(45.0, 50.0)","(20.0, 25.0)",0.0,AML,Pass,0.0
222,2.0,"(45.0, 50.0)","(25.0, 30.0)",0.001299545159194282,AML,Pass,0.001299545159194282
223,2.0,"(45.0, 50.0)","(30.0, 35.0)",0.001299545159194282,AML,Pass,0.001299545159194282
224,4.0,"(45.0, 50.0)","(35.0, 40.0)",0.002599090318388564,AML,Pass,0.002599090318388564
225,1.0,"(45.0, 50.0)","(40.0, 45.0)",0.000649772579597141,AML,Pass,0.000649772579597141
226,3.0,"(45.0, 50.0)","(45.0, 50.0)",0.001949317738791423,AML,Pass,0.001949317738791423
227,2.0,"(45.0, 50.0)","(50.0, 55.0)",0.001299545159194282,AML,Pass,0.001299545159194282
228,0.0,"(45.0, 50.0)","(55.0, 60.0)",0.0,AML,Pass,0.0
229,1.0,"(45.0, 50.0)","(60.0, 65.0)",0.000649772579597141,AML,Pass,0.000649772579597141
230,1.0,"(45.0, 50.0)","(65.0, 70.0)",0.000649772579597141,AML,Pass,0.000649772579597141
231,2.0,"(45.0, 50.0)","(70.0, 75.0)",0.001299545159194282,AML,Pass,0.001299545159194282
232,4.0,"(45.0, 50.0)","(75.0, 80.0)",0.002599090318388564,AML,Pass,0.002599090318388564
233,4.0,"(45.0, 50.0)","(80.0, 85.0)",0.002599090318388564,AML,Pass,0.002599090318388564
234,5.0,"(45.0, 50.0)","(85.0, 90.0)",0.003248862897985705,AML,Pass,0.003248862897985705
235,2.0,"(45.0, 50.0)","(90.0, 95.0)",0.001299545159194282,AML,Pass,0.001299545159194282
236,1.0,"(45.0, 50.0)","(95.0, 100.0)",0.000649772579597141,AML,Pass,0.000649772579597141
237,0.0,"(45.0, 50.0)","(100.0, 105.0)",0.0,AML,Pass,0.0
238,0.0,"(45.0, 50.0)","(105.0, 110.0)",0.0,AML,Pass,0.0
239,0.0,"(45.0, 50.0)","(110.0, 115.0)",0.0,AML,Pass,0.0
240,0.0,"(45.0, 50.0)","(115.0, 120.0)",0.0,AML,Pass,0.0
241,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,AML,Pass,0.0
242,0.0,"(50.0, 55.0)","(5.0, 10.0)",0.0,AML,Pass,0.0
243,0.0,"(50.0, 55.0)","(10.0, 15.0)",0.0,AML,Pass,0.0
244,0.0,"(50.0, 55.0)","(15.0, 20.0)",0.0,AML,Pass,0.0
245,0.0,"(50.0, 55.0)","(20.0, 25.0)",0.0,AML,Pass,0.0
246,0.0,"(50.0, 55.0)","(25.0, 30.0)",0.0,AML,Pass,0.0
247,0.0,"(50.0, 55.0)","(30.0, 35.0)",0.0,AML,Pass,0.0
248,0.0,"(50.0, 55.0)","(35.0, 40.0)",0.0,AML,Pass,0.0
249,1.0,"(50.0, 55.0)","(40.0, 45.0)",0.000649772579597141,AML,Pass,0.000649772579597141
250,1.0,"(50.0, 55.0)","(45.0, 50.0)",0.000649772579597141,AML,Pass,0.000649772579597141
251,2.0,"(50.0, 55.0)","(50.0, 55.0)",0.001299545159194282,AML,Pass,0.001299545159194282
252,1.0,"(50.0, 55.0)","(55.0, 60.0)",0.000649772579597141,AML,Pass,0.000649772579597141
253,2.0,"(50.0, 55.0)","(60.0, 65.0)",0.001299545159194282,AML,Pass,0.001299545159194282
254,4.0,"(50.0, 55.0)","(65.0, 70.0)",0.002599090318388564,AML,Pass,0.002599090318388564
255,3.0,"(50.0, 55.0)","(70.0, 75.0)",0.001949317738791423,AML,Pass,0.001949317738791423
256,3.0,"(50.0, 55.0)","(75.0, 80.0)",0.001949317738791423,AML,Pass,0.001949317738791423
257,0.0,"(50.0, 55.0)","(80.0, 85.0)",0.0,AML,Pass,0.0
258,4.0,"(50.0, 55.0)","(85.0, 90.0)",0.002599090318388564,AML,Pass,0.002599090318388564
259,3.0,"(50.0, 55.0)","(90.0, 95.0)",0.001949317738791423,AML,Pass,0.001949317738791423
260,3.0,"(50.0, 55.0)","(95.0, 100.0)",0.001949317738791423,AML,Pass,0.001949317738791423
261,0.0,"(50.0, 55.0)","(100.0, 105.0)",0.0,AML,Pass,0.0
262,1.0,"(50.0, 55.0)","(105.0, 110.0)",0.000649772579597141,AML,Pass,0.000649772579597141
263,2.0,"(50.0, 55.0)","(110.0, 115.0)",0.001299545159194282,AML,Pass,0.001299545159194282
264,2.0,"(50.0, 55.0)","(115.0, 120.0)",0.001299545159194282,AML,Pass,0.001299545159194282
265,0.0,"(55.0, 60.0)","(0.0, 5.0)",0.0,AML,Pass,0.0
266,1.0,"(55.0, 60.0)","(5.0, 10.0)",0.000649772579597141,AML,Pass,0.000649772579597141
267,1.0,"(55.0, 60.0)","(10.0, 15.0)",0.000649772579597141,AML,Pass,0.000649772579597141
268,0.0,"(55.0, 60.0)","(15.0, 20.0)",0.0,AML,Pass,0.0
269,0.0,"(55.0, 60.0)","(20.0, 25.0)",0.0,AML,Pass,0.0
270,0.0,"(55.0, 60.0)","(25.0, 30.0)",0.0,AML,Pass,0.0
271,1.0,"(55.0, 60.0)","(30.0, 35.0)",0.000649772579597141,AML,Pass,0.000649772579597141
272,0.0,"(55.0, 60.0)","(35.0, 40.0)",0.0,AML,Pass,0.0
273,1.0,"(55.0, 60.0)","(40.0, 45.0)",0.000649772579597141,AML,Pass,0.000649772579597141
274,0.0,"(55.0, 60.0)","(45.0, 50.0)",0.0,AML,Pass,0.0
275,0.0,"(55.0, 60.0)","(50.0, 55.0)",0.0,AML,Pass,0.0
276,1.0,"(55.0, 60.0)","(55.0, 60.0)",0.000649772579597141,AML,Pass,0.000649772579597141
277,2.0,"(55.0, 60.0)","(60.0, 65.0)",0.001299545159194282,AML,Pass,0.001299545159194282
278,3.0,"(55.0, 60.0)","(65.0, 70.0)",0.001949317738791423,AML,Pass,0.001949317738791423
279,1.0,"(55.0, 60.0)","(70.0, 75.0)",0.000649772579597141,AML,Pass,0.000649772579597141
280,3.0,"(55.0, 60.0)","(75.0, 80.0)",0.001949317738791423,AML,Pass,0.001949317738791423
281,3.0,"(55.0, 60.0)","(80.0, 85.0)",0.001949317738791423,AML,Pass,0.001949317738791423
282,5.0,"(55.0, 60.0)","(85.0, 90.0)",0.003248862897985705,AML,Pass,0.003248862897985705
283,1.0,"(55.0, 60.0)","(90.0, 95.0)",0.000649772579597141,AML,Pass,0.000649772579597141
284,2.0,"(55.0, 60.0)","(95.0, 100.0)",0.001299545159194282,AML,Pass,0.001299545159194282
285,2.0,"(55.0, 60.0)","(100.0, 105.0)",0.001299545159194282,AML,Pass,0.001299545159194282
286,2.0,"(55.0, 60.0)","(105.0, 110.0)",0.001299545159194282,AML,Pass,0.001299545159194282
287,1.0,"(55.0, 60.0)","(110.0, 115.0)",0.000649772579597141,AML,Pass,0.000649772579597141
288,0.0,"(55.0, 60.0)","(115.0, 120.0)",0.0,AML,Pass,0.0
289,0.0,"(60.0, 65.0)","(0.0, 5.0)",0.0,AML,Pass,0.0
290,0.0,"(60.0, 65.0)","(5.0, 10.0)",0.0,AML,Pass,0.0
291,0.0,"(60.0, 65.0)","(10.0, 15.0)",0.0,AML,Pass,0.0
292,0.0,"(60.0, 65.0)","(15.0, 20.0)",0.0,AML,Pass,0.0
293,1.0,"(60.0, 65.0)","(20.0, 25.0)",0.000649772579597141,AML,Pass,0.000649772579597141
294,1.0,"(60.0, 65.0)","(25.0, 30.0)",0.000649772579597141,AML,Pass,0.000649772579597141
295,0.0,"(60.0, 65.0)","(30.0, 35.0)",0.0,AML,Pass,0.0
296,1.0,"(60.0, 65.0)","(35.0, 40.0)",0.000649772579597141,AML,Pass,0.000649772579597141
297,0.0,"(60.0, 65.0)","(40.0, 45.0)",0.0,AML,Pass,0.0
298,2.0,"(60.0, 65.0)","(45.0, 50.0)",0.001299545159194282,AML,Pass,0.001299545159194282
299,3.0,"(60.0, 65.0)","(50.0, 55.0)",0.001949317738791423,AML,Pass,0.001949317738791423
300,0.0,"(60.0, 65.0)","(55.0, 60.0)",0.0,AML,Pass,0.0
301,2.0,"(60.0, 65.0)","(60.0, 65.0)",0.001299545159194282,AML,Pass,0.001299545159194282
302,3.0,"(60.0, 65.0)","(65.0, 70.0)",0.001949317738791423,AML,Pass,0.001949317738791423
303,1.0,"(60.0, 65.0)","(70.0, 75.0)",0.000649772579597141,AML,Pass,0.000649772579597141
304,1.0,"(60.0, 65.0)","(75.0, 80.0)",0.000649772579597141,AML,Pass,0.000649772579597141
305,4.0,"(60.0, 65.0)","(80.0, 85.0)",0.002599090318388564,AML,Pass,0.002599090318388564
306,3.0,"(60.0, 65.0)","(85.0, 90.0)",0.001949317738791423,AML,Pass,0.001949317738791423
307,2.0,"(60.0, 65.0)","(90.0, 95.0)",0.001299545159194282,AML,Pass,0.001299545159194282
308,3.0,"(60.0, 65.0)","(95.0, 100.0)",0.001949317738791423,AML,Pass,0.001949317738791423
309,2.0,"(60.0, 65.0)","(100.0, 105.0)",0.001299545159194282,AML,Pass,0.001299545159194282
310,2.0,"(60.0, 65.0)","(105.0, 110.0)",0.001299545159194282,AML,Pass,0.001299545159194282
311,0.0,"(60.0, 65.0)","(110.0, 115.0)",0.0,AML,Pass,0.0
312,1.0,"(60.0, 65.0)","(115.0, 120.0)",0.000649772579597141,AML,Pass,0.000649772579597141
313,0.0,"(65.0, 70.0)","(0.0, 5.0)",0.0,AML,Pass,0.0
314,0.0,"(65.0, 70.0)","(5.0, 10.0)",0.0,AML,Pass,0.0
315,0.0,"(65.0, 70.0)","(10.0, 15.0)",0.0,AML,Pass,0.0
316,0.0,"(65.0, 70.0)","(15.0, 20.0)",0.0,AML,Pass,0.0
317,0.0,"(65.0, 70.0)","(20.0, 25.0)",0.0,AML,Pass,0.0
318,0.0,"(65.0, 70.0)","(25.0, 30.0)",0.0,AML,Pass,0.0
319,0.0,"(65.0, 70.0)","(30.0, 35.0)",0.0,AML,Pass,0.0
320,0.0,"(65.0, 70.0)","(35.0, 40.0)",0.0,AML,Pass,0.0
321,2.0,"(65.0, 70.0)","(40.0, 45.0)",0.001299545159194282,AML,Pass,0.001299545159194282
322,0.0,"(65.0, 70.0)","(45.0, 50.0)",0.0,AML,Pass,0.0
323,0.0,"(65.0, 70.0)","(50.0, 55.0)",0.0,AML,Pass,0.0
324,0.0,"(65.0, 70.0)","(55.0, 60.0)",0.0,AML,Pass,0.0
325,1.0,"(65.0, 70.0)","(60.0, 65.0)",0.000649772579597141,AML,Pass,0.000649772579597141
326,0.0,"(65.0, 70.0)","(65.0, 70.0)",0.0,AML,Pass,0.0
327,6.0,"(65.0, 70.0)","(70.0, 75.0)",0.003898635477582846,AML,Pass,0.003898635477582846
328,2.0,"(65.0, 70.0)","(75.0, 80.0)",0.001299545159194282,AML,Pass,0.001299545159194282
329,2.0,"(65.0, 70.0)","(80.0, 85.0)",0.001299545159194282,AML,Pass,0.001299545159194282
330,3.0,"(65.0, 70.0)","(85.0, 90.0)",0.001949317738791423,AML,Pass,0.001949317738791423
331,8.0,"(65.0, 70.0)","(90.0, 95.0)",0.005198180636777128,AML,Pass,0.005198180636777128
332,3.0,"(65.0, 70.0)","(95.0, 100.0)",0.001949317738791423,AML,Pass,0.001949317738791423
333,2.0,"(65.0, 70.0)","(100.0, 105.0)",0.001299545159194282,AML,Pass,0.001299545159194282
334,5.0,"(65.0, 70.0)","(105.0, 110.0)",0.003248862897985705,AML,Pass,0.003248862897985705
335,0.0,"(65.0, 70.0)","(110.0, 115.0)",0.0,AML,Pass,0.0
336,0.0,"(65.0, 70.0)","(115.0, 120.0)",0.0,AML,Pass,0.0
337,0.0,"(70.0, 75.0)","(0.0, 5.0)",0.0,AML,Pass,0.0
338,0.0,"(70.0, 75.0)","(5.0, 10.0)",0.0,AML,Pass,0.0
339,0.0,"(70.0, 75.0)","(10.0, 15.0)",0.0,AML,Pass,0.0
340,0.0,"(70.0, 75.0)","(15.0, 20.0)",0.0,AML,Pass,0.0
341,0.0,"(70.0, 75.0)","(20.0, 25.0)",0.0,AML,Pass,0.0
342,0.0,"(70.0, 75.0)","(25.0, 30.0)",0.0,AML,Pass,0.0
343,0.0,"(70.0, 75.0)","(30.0, 35.0)",0.0,AML,Pass,0.0
344,0.0,"(70.0, 75.0)","(35.0, 40.0)",0.0,AML,Pass,0.0
345,2.0,"(70.0, 75.0)","(40.0, 45.0)",0.001299545159194282,AML,Pass,0.001299545159194282
346,0.0,"(70.0, 75.0)","(45.0, 50.0)",0.0,AML,Pass,0.0
347,2.0,"(70.0, 75.0)","(50.0, 55.0)",0.001299545159194282,AML,Pass,0.001299545159194282
348,0.0,"(70.0, 75.0)","(55.0, 60.0)",0.0,AML,Pass,0.0
349,3.0,"(70.0, 75.0)","(60.0, 65.0)",0.001949317738791423,AML,Pass,0.001949317738791423
350,2.0,"(70.0, 75.0)","(65.0, 70.0)",0.001299545159194282,AML,Pass,0.001299545159194282
351,1.0,"(70.0, 75.0)","(70.0, 75.0)",0.000649772579597141,AML,Pass,0.000649772579597141
352,2.0,"(70.0, 75.0)","(75.0, 80.0)",0.001299545159194282,AML,Pass,0.001299545159194282
353,1.0,"(70.0, 75.0)","(80.0, 85.0)",0.000649772579597141,AML,Pass,0.000649772579597141
354,2.0,"(70.0, 75.0)","(85.0, 90.0)",0.001299545159194282,AML,Pass,0.001299545159194282
355,1.0,"(70.0, 75.0)","(90.0, 95.0)",0.000649772579597141,AML,Pass,0.000649772579597141
356,1.0,"(70.0, 75.0)","(95.0, 100.0)",0.000649772579597141,AML,Pass,0.000649772579597141
357,2.0,"(70.0, 75.0)","(100.0, 105.0)",0.001299545159194282,AML,Pass,0.001299545159194282
358,1.0,"(70.0, 75.0)","(105.0, 110.0)",0.000649772579597141,AML,Pass,0.000649772579597141
359,3.0,"(70.0, 75.0)","(110.0, 115.0)",0.001949317738791423,AML,Pass,0.001949317738791423
360,0.0,"(70.0, 75.0)","(115.0, 120.0)",0.0,AML,Pass,0.0
361,0.0,"(75.0, 80.0)","(0.0, 5.0)",0.0,AML,Pass,0.0
362,0.0,"(75.0, 80.0)","(5.0, 10.0)",0.0,AML,Pass,0.0
363,0.0,"(75.0, 80.0)","(10.0, 15.0)",0.0,AML,Pass,0.0
364,0.0,"(75.0, 80.0)","(15.0, 20.0)",0.0,AML,Pass,0.0
365,0.0,"(75.0, 80.0)","(20.0, 25.0)",0.0,AML,Pass,0.0
366,0.0,"(75.0, 80.0)","(25.0, 30.0)",0.0,AML,Pass,0.0
367,0.0,"(75.0, 80.0)","(30.0, 35.0)",0.0,AML,Pass,0.0
368,0.0,"(75.0, 80.0)","(35.0, 40.0)",0.0,AML,Pass,0.0
369,0.0,"(75.0, 80.0)","(40.0, 45.0)",0.0,AML,Pass,0.0
370,0.0,"(75.0, 80.0)","(45.0, 50.0)",0.0,AML,Pass,0.0
371,1.0,"(75.0, 80.0)","(50.0, 55.0)",0.000649772579597141,AML,Pass,0.000649772579597141
372,0.0,"(75.0, 80.0)","(55.0, 60.0)",0.0,AML,Pass,0.0
373,0.0,"(75.0, 80.0)","(60.0, 65.0)",0.0,AML,Pass,0.0
374,0.0,"(75.0, 80.0)","(65.0, 70.0)",0.0,AML,Pass,0.0
375,0.0,"(75.0, 80.0)","(70.0, 75.0)",0.0,AML,Pass,0.0
376,1.0,"(75.0, 80.0)","(75.0, 80.0)",0.000649772579597141,AML,Pass,0.000649772579597141
377,1.0,"(75.0, 80.0)","(80.0, 85.0)",0.000649772579597141,AML,Pass,0.000649772579597141
378,1.0,"(75.0, 80.0)","(85.0, 90.0)",0.000649772579597141,AML,Pass,0.000649772579597141
379,1.0,"(75.0, 80.0)","(90.0, 95.0)",0.000649772579597141,AML,Pass,0.000649772579597141
380,0.0,"(75.0, 80.0)","(95.0, 100.0)",0.0,AML,Pass,0.0
381,2.0,"(75.0, 80.0)","(100.0, 105.0)",0.001299545159194282,AML,Pass,0.001299545159194282
382,2.0,"(75.0, 80.0)","(105.0, 110.0)",0.001299545159194282,AML,Pass,0.001299545159194282
383,1.0,"(75.0, 80.0)","(110.0, 115.0)",0.000649772579597141,AML,Pass,0.000649772579597141
384,12.0,"(75.0, 80.0)","(115.0, 120.0)",0.007797270955165692,AML,Pass,0.007797270955165692
1,0.0,"(0.0, 5.0)","(0.0, 5.0)",0.0,AMC,Pass,0.0
2,0.0,"(0.0, 5.0)","(5.0, 10.0)",0.0,AMC,Pass,0.0
3,1.0,"(0.0, 5.0)","(10.0, 15.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
4,1.0,"(0.0, 5.0)","(15.0, 20.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
5,0.0,"(0.0, 5.0)","(20.0, 25.0)",0.0,AMC,Pass,0.0
6,1.0,"(0.0, 5.0)","(25.0, 30.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
7,0.0,"(0.0, 5.0)","(30.0, 35.0)",0.0,AMC,Pass,0.0
8,1.0,"(0.0, 5.0)","(35.0, 40.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
9,0.0,"(0.0, 5.0)","(40.0, 45.0)",0.0,AMC,Pass,0.0
10,1.0,"(0.0, 5.0)","(45.0, 50.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
11,1.0,"(0.0, 5.0)","(50.0, 55.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
12,0.0,"(0.0, 5.0)","(55.0, 60.0)",0.0,AMC,Pass,0.0
13,2.0,"(0.0, 5.0)","(60.0, 65.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
14,2.0,"(0.0, 5.0)","(65.0, 70.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
15,4.0,"(0.0, 5.0)","(70.0, 75.0)",0.0049079754601227,AMC,Pass,0.0049079754601227
16,0.0,"(0.0, 5.0)","(75.0, 80.0)",0.0,AMC,Pass,0.0
17,3.0,"(0.0, 5.0)","(80.0, 85.0)",0.0036809815950920245,AMC,Pass,0.0036809815950920245
18,5.0,"(0.0, 5.0)","(85.0, 90.0)",0.006134969325153374,AMC,Pass,0.006134969325153374
19,4.0,"(0.0, 5.0)","(90.0, 95.0)",0.0049079754601227,AMC,Pass,0.0049079754601227
20,1.0,"(0.0, 5.0)","(95.0, 100.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
21,0.0,"(0.0, 5.0)","(100.0, 105.0)",0.0,AMC,Pass,0.0
22,0.0,"(0.0, 5.0)","(105.0, 110.0)",0.0,AMC,Pass,0.0
23,0.0,"(0.0, 5.0)","(110.0, 115.0)",0.0,AMC,Pass,0.0
24,17.0,"(0.0, 5.0)","(115.0, 120.0)",0.020858895705521473,AMC,Pass,0.020858895705521473
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,AMC,Pass,0.0
26,0.0,"(5.0, 10.0)","(5.0, 10.0)",0.0,AMC,Pass,0.0
27,0.0,"(5.0, 10.0)","(10.0, 15.0)",0.0,AMC,Pass,0.0
28,0.0,"(5.0, 10.0)","(15.0, 20.0)",0.0,AMC,Pass,0.0
29,0.0,"(5.0, 10.0)","(20.0, 25.0)",0.0,AMC,Pass,0.0
30,2.0,"(5.0, 10.0)","(25.0, 30.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
31,1.0,"(5.0, 10.0)","(30.0, 35.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
32,3.0,"(5.0, 10.0)","(35.0, 40.0)",0.0036809815950920245,AMC,Pass,0.0036809815950920245
33,2.0,"(5.0, 10.0)","(40.0, 45.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
34,0.0,"(5.0, 10.0)","(45.0, 50.0)",0.0,AMC,Pass,0.0
35,1.0,"(5.0, 10.0)","(50.0, 55.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
36,3.0,"(5.0, 10.0)","(55.0, 60.0)",0.0036809815950920245,AMC,Pass,0.0036809815950920245
37,5.0,"(5.0, 10.0)","(60.0, 65.0)",0.006134969325153374,AMC,Pass,0.006134969325153374
38,4.0,"(5.0, 10.0)","(65.0, 70.0)",0.0049079754601227,AMC,Pass,0.0049079754601227
39,4.0,"(5.0, 10.0)","(70.0, 75.0)",0.0049079754601227,AMC,Pass,0.0049079754601227
40,4.0,"(5.0, 10.0)","(75.0, 80.0)",0.0049079754601227,AMC,Pass,0.0049079754601227
41,1.0,"(5.0, 10.0)","(80.0, 85.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
42,2.0,"(5.0, 10.0)","(85.0, 90.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
43,1.0,"(5.0, 10.0)","(90.0, 95.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
44,0.0,"(5.0, 10.0)","(95.0, 100.0)",0.0,AMC,Pass,0.0
45,1.0,"(5.0, 10.0)","(100.0, 105.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
46,1.0,"(5.0, 10.0)","(105.0, 110.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
47,2.0,"(5.0, 10.0)","(110.0, 115.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
48,0.0,"(5.0, 10.0)","(115.0, 120.0)",0.0,AMC,Pass,0.0
49,0.0,"(10.0, 15.0)","(0.0, 5.0)",0.0,AMC,Pass,0.0
50,0.0,"(10.0, 15.0)","(5.0, 10.0)",0.0,AMC,Pass,0.0
51,0.0,"(10.0, 15.0)","(10.0, 15.0)",0.0,AMC,Pass,0.0
52,0.0,"(10.0, 15.0)","(15.0, 20.0)",0.0,AMC,Pass,0.0
53,1.0,"(10.0, 15.0)","(20.0, 25.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
54,1.0,"(10.0, 15.0)","(25.0, 30.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
55,0.0,"(10.0, 15.0)","(30.0, 35.0)",0.0,AMC,Pass,0.0
56,3.0,"(10.0, 15.0)","(35.0, 40.0)",0.0036809815950920245,AMC,Pass,0.0036809815950920245
57,0.0,"(10.0, 15.0)","(40.0, 45.0)",0.0,AMC,Pass,0.0
58,3.0,"(10.0, 15.0)","(45.0, 50.0)",0.0036809815950920245,AMC,Pass,0.0036809815950920245
59,3.0,"(10.0, 15.0)","(50.0, 55.0)",0.0036809815950920245,AMC,Pass,0.0036809815950920245
60,2.0,"(10.0, 15.0)","(55.0, 60.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
61,3.0,"(10.0, 15.0)","(60.0, 65.0)",0.0036809815950920245,AMC,Pass,0.0036809815950920245
62,2.0,"(10.0, 15.0)","(65.0, 70.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
63,1.0,"(10.0, 15.0)","(70.0, 75.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
64,4.0,"(10.0, 15.0)","(75.0, 80.0)",0.0049079754601227,AMC,Pass,0.0049079754601227
65,2.0,"(10.0, 15.0)","(80.0, 85.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
66,2.0,"(10.0, 15.0)","(85.0, 90.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
67,2.0,"(10.0, 15.0)","(90.0, 95.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
68,7.0,"(10.0, 15.0)","(95.0, 100.0)",0.008588957055214725,AMC,Pass,0.008588957055214725
69,2.0,"(10.0, 15.0)","(100.0, 105.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
70,1.0,"(10.0, 15.0)","(105.0, 110.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
71,3.0,"(10.0, 15.0)","(110.0, 115.0)",0.0036809815950920245,AMC,Pass,0.0036809815950920245
72,1.0,"(10.0, 15.0)","(115.0, 120.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,AMC,Pass,0.0
74,0.0,"(15.0, 20.0)","(5.0, 10.0)",0.0,AMC,Pass,0.0
75,0.0,"(15.0, 20.0)","(10.0, 15.0)",0.0,AMC,Pass,0.0
76,0.0,"(15.0, 20.0)","(15.0, 20.0)",0.0,AMC,Pass,0.0
77,1.0,"(15.0, 20.0)","(20.0, 25.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
78,0.0,"(15.0, 20.0)","(25.0, 30.0)",0.0,AMC,Pass,0.0
79,1.0,"(15.0, 20.0)","(30.0, 35.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
80,5.0,"(15.0, 20.0)","(35.0, 40.0)",0.006134969325153374,AMC,Pass,0.006134969325153374
81,1.0,"(15.0, 20.0)","(40.0, 45.0)",0.001226993865030675,AMC,Pass,0.001226993865030675
82,2.0,"(15.0, 20.0)","(45.0, 50.0)",0.00245398773006135,AMC,Pass,0.00245398773006135
83,4.0,"(15.0, 20.0)","(50.0, 55.0)",0.0049079754601227,AMC,Pass,0.0049079754601227
